Epoch	Auc	Accuracy	loss
287	0.833410096421	0.807027681983	0.409456583206
288	0.833430962108	0.807055643583	0.409431161359
289	0.833444323394	0.807120887315	0.409412658773
290	0.83344910238	0.80701836145	0.40940191457
291	0.833444491236	0.806831950788	0.409399912693
292	0.833429367369	0.806841271321	0.40940786479
293	0.833403208709	0.806878553453	0.409427217208
294	0.833361672992	0.806738745456	0.409459748771
295	0.833305030049	0.806813309721	0.409507681616
296	0.833228808764	0.806822630254	0.409573791549
297	0.833129347514	0.806654860658	0.409661654849
298	0.833000633458	0.806505732128	0.409775951877
299	0.832838679988	0.806403206263	0.409922993742
300	0.832633482661	0.806160872402	0.410111682024
