Epoch	Auc	Accuracy	loss
209	0.803413633247	0.761736265229	0.476475371444
210	0.803477597204	0.761713619276	0.476418009921
211	0.803541135632	0.761657004393	0.476360865434
212	0.803604774622	0.761719280765	0.476303916413
213	0.80366743078	0.761690973323	0.476247171088
214	0.803730003732	0.761690973323	0.476190632676
215	0.803792050093	0.761747588206	0.476134313288
216	0.803854040817	0.761741926718	0.476078232224
217	0.803915208051	0.761736265229	0.476022412663
218	0.803976448563	0.761690973323	0.475966885828
219	0.804037412246	0.761673988858	0.475911669315
220	0.80409791476	0.761673988858	0.475856796806
221	0.804158192796	0.761736265229	0.475802270004
222	0.804217799399	0.7617022963	0.475748110858
223	0.804277453068	0.761657004393	0.475694323627
224	0.804336444946	0.761640019928	0.475640897051
225	0.804395218417	0.761623035464	0.475587832833
226	0.804454051667	0.761690973323	0.475535118485
227	0.80451188016	0.761764572671	0.475482736977
228	0.804570403013	0.761838172019	0.475430673172
229	0.804628332853	0.761849494995	0.475378917229
230	0.80468563604	0.76193441732	0.47532744455
231	0.80474345932	0.761991032203	0.475276241132
232	0.8048005426	0.762047647085	0.475225289473
233	0.804857868929	0.76206463155	0.475174573584
234	0.804915509869	0.762087277504	0.47512407265
235	0.804972927902	0.762092938992	0.475073770587
236	0.805029524874	0.762138230898	0.475023650555
237	0.805086179483	0.762228814711	0.474973696659
238	0.805143285904	0.762313737035	0.474923898587
239	0.805199442134	0.762325060012	0.474874251892
240	0.805255793773	0.762353367453	0.474824752883
241	0.805311824944	0.762443951266	0.474775413483
242	0.805367421729	0.762449612754	0.474726253937
243	0.805422184953	0.762494904661	0.474677303481
244	0.80547737435	0.762534535079	0.474628593335
245	0.805532553891	0.762455274242	0.474580139773
246	0.805586722674	0.762460935731	0.474531958595
247	0.805640699191	0.762551519543	0.474484051977
248	0.805694428018	0.762545858055	0.474436407146
249	0.805747872088	0.762574165497	0.474389014168
250	0.805801019615	0.762568504008	0.474341845985
251	0.805853928309	0.762517550614	0.474294887743
252	0.805906980774	0.762489243172	0.474248115789
253	0.805959326167	0.762455274242	0.474201509309
254	0.80601214237	0.762415643824	0.474155042758
255	0.806064474549	0.762483581684	0.474108702701
256	0.80611676609	0.762511889125	0.47406245593
257	0.806168646028	0.762506227637	0.474016286835
258	0.806220805011	0.76256284252	0.473970170627
259	0.806272533393	0.76252887359	0.473924087721
260	0.80632454689	0.762511889125	0.473878023076
261	0.806376557601	0.76256284252	0.473831968553
262	0.806427984084	0.762540196567	0.473785915356
263	0.806479569052	0.762534535079	0.473739875593
264	0.806531523555	0.762568504008	0.473693871687
265	0.806583618758	0.76263078038	0.473647925305
266	0.806635698391	0.762619457403	0.47360208394
267	0.806687727886	0.762636441868	0.473556385343
268	0.806739178795	0.76259681145	0.473510881454
269	0.806790630205	0.762653426333	0.473465605671
270	0.806841712365	0.762670410798	0.473420601705
271	0.806892799168	0.762738348657	0.473375891504
272	0.80694268916	0.762749671634	0.473331500614
273	0.806992455665	0.762800625028	0.473287437359
274	0.807041724719	0.762834593958	0.473243715177
275	0.807090667305	0.762874224376	0.473200326117
276	0.807138727622	0.762885547353	0.473157261856
277	0.807186133217	0.762913854794	0.473114500349
278	0.807233786788	0.762930839259	0.47307202939
279	0.807281020686	0.763004438607	0.473029800729
280	0.80732762479	0.76302708456	0.472987797052
281	0.807374225679	0.763032746048	0.472945981839
282	0.80742055231	0.763162960279	0.472904323964
283	0.807466431342	0.76322523665	0.472862806869
284	0.807512300161	0.763230898139	0.472821401887
285	0.807557846226	0.76329317451	0.472780079974
286	0.8076033118	0.763287513021	0.472738810096
287	0.807648876292	0.763327143439	0.472697569075
288	0.807694456353	0.763412065764	0.47265630828
289	0.807739917641	0.763440373205	0.47261499403
290	0.807785262441	0.763480003623	0.472573588481
291	0.807830780294	0.763513972553	0.472532043949
292	0.807875963824	0.763519634041	0.472490350216
293	0.807920965443	0.763627202319	0.47244851277
294	0.807965567244	0.763627202319	0.472406551195
295	0.808010515512	0.763661171249	0.472364512701
296	0.80805523473	0.763717786132	0.472322460489
297	0.808099641836	0.763791385479	0.472280452649
298	0.808143601916	0.763848000362	0.47223854538
299	0.808187255525	0.76392159971	0.472196784757
300	0.808230559027	0.763978214593	0.472155196705
